Invoice,StockCode,Quantity
551305,85144,12
551305,85006,10
551305,21232,12
551305,21394,48
551305,21395,48
551305,22219,12
551305,84792,4
551305,21231,12
551305,20914,6
551305,47566,4
551305,22084,6
551305,22196,12
551305,85123A,6
551305,22508,4
551305,84625C,24
551305,21933,10
551305,21932,10
551305,21088,24
551305,21096,24
551305,23231,25
551305,16156S,25
551314,21915,280
551314,22620,160
551314,22440,1200
551314,21891,144
551314,84077,1152
551315,21781,1
551315,84687,2
551315,84580,4
551315,84581,4
551315,85152,12
551315,21907,12
551315,23146,4
551315,84755,16
551315,84945,12
551315,22296,12
551315,22427,3
551315,20840,6
551315,21166,48
551315,23075,4
551315,21272,12
551332,22109,32
551332,22191,4
551332,84251B,12
551332,35004B,12
551332,21181,24
551332,21519,24
551332,85152,12
551332,21755,3
551332,22193,2
551332,82001S,24
551332,21871,12
551332,23049,2
551332,23051,2
551334,22697,1
551334,22698,1
551337,23136,2
551337,23068,4
551337,21992,1
551337,21584,3
551337,23231,25
551337,21922,1
551337,21668,3
551337,20851,1
551337,21991,4
551337,22782,1
551337,21122,2
551337,21121,2
551337,22362,1
551337,22359,1
551337,22360,1
551337,84978,6
551337,21755,4
551337,21498,25
551338,21929,2
551338,21034,1
551341,71459,12
551341,21755,3
551341,22423,16
551341,84978,108
551341,84946,72
551341,22427,12
551342,23201,10
551342,85099B,10
551342,23199,20
551342,22561,12
551342,21912,8
551342,20974,24
551342,20975,24
551342,22620,12
551342,21888,4
551342,21915,12
551342,22433,6
551342,22432,6
551342,22514,6
551342,22515,6
551342,22518,6
551342,22519,6
551342,22524,10
551342,22520,12
551342,22521,12
551343,47566,8
551343,22499,6
551343,22386,10
551343,22699,6
551343,22698,6
551343,22697,6
551343,22423,4
551344,22411,20
551344,84970L,48
551344,22851,12
551344,71459,48
551344,84946,24
551344,15056N,12
551344,15056P,12
551344,21181,12
551344,20717,20
551344,20718,10
551344,21122,24
551344,21124,24
551345,20726,100
551345,20724,100
551345,22328,48
551345,22326,48
551345,21671,96
551345,21930,10
551345,21989,12
551345,21987,12
551345,POST,6
551346,21866,12
551346,20750,2
551346,22276,6
551346,20665,6
551346,21576,6
551346,22372,4
551346,47566,4
551346,22613,12
551346,22629,12
551346,22382,20
551346,22383,10
551346,22630,12
551346,23208,10
551346,23206,10
551346,22662,10
551346,21561,6
551346,21918,24
551346,21829,36
551346,37495,4
551346,22405,12
551346,21222,10
551346,84580,4
551346,84581,4
551346,23256,4
551346,23254,4
551346,47591D,8
551346,22367,8
551346,22908,12
551346,POST,3
551347,84313C,6
551347,22655,2
551347,21790,12
551347,21137,4
551347,22729,4
551347,79066K,10
551347,22423,1
551347,23230,25
551347,23231,25
551347,21725,12
551349,20971,12
551349,20972,12
551349,22570,4
551349,22993,12
551349,22553,12
551349,21731,12
551349,22556,12
551349,22621,12
551349,21535,6
551349,20771,6
551349,20772,6
551349,20770,6
551349,20765,4
551349,20766,4
551349,20764,4
551349,20761,4
551349,20767,6
551349,20777,6
551349,20755,12
551349,22755,12
551349,22753,12
551349,22754,12
551349,22757,12
551349,22756,12
551349,22758,12
551350,22729,12
551350,22725,12
551350,22972,12
551350,22629,12
551350,22630,12
551350,22634,6
551350,22635,6
551350,22781,24
551352,84077,48
551352,22549,12
551352,22271,6
551352,22749,4
551352,22748,6
551352,22746,6
551352,22745,6
551352,22149,6
551352,22966,12
551352,84380,12
551352,22699,6
551352,22824,2
551352,23136,4
551352,22799,2
551352,22776,2
551352,22273,6
551351,84971S,24
551351,21171,24
551351,82580,24
551351,23182,24
551351,82581,24
551351,82552,24
551351,82583,12
551351,85150,12
551351,22413,12
551351,22115,12
551351,22673,24
551351,82551,24
551351,82578,24
551351,85152,24
551351,21164,12
551351,21172,24
551351,21181,12
551351,21165,12
551351,21174,12
551351,21169,12
551351,82582,12
551351,21907,12
551351,82567,12
551351,21908,12
551351,15034,240
551351,15036,60
551351,17003,144
551351,22224,32
551351,22465,24
551351,22464,24
551351,21733,32
551351,22789,32
551351,22804,32
551351,21730,18
551351,22460,96
551351,71459,96
551351,84950,96
551351,84755,48
551351,23144,36
551351,84970L,36
551351,85123A,32
551351,84978,36
551351,18097C,24
551351,22216,24
551351,22252,24
551351,22893,48
551351,21326,36
551351,84945,48
551351,71510,24
551351,72811,24
551351,21126,24
551351,85231B,90
551351,85231G,90
551351,22969,96
551351,72741,36
551351,85230A,144
551351,85230E,144
551351,85230G,144
551351,85230B,144
551351,21982,96
551351,21985,96
551351,21981,96
551351,23076,48
551351,23077,60
551351,23078,48
551351,20846,24
551351,22822,16
551351,84789,16
551351,71101E,24
551351,21746,36
551351,21749,12
551351,23137,24
551351,23153,24
551351,23152,12
551351,23136,12
551351,21137,24
551351,22041,48
551351,22174,12
551351,82001S,24
551351,22488,12
551351,21668,24
551351,21671,12
551351,22771,24
551351,21669,24
551351,22772,24
551351,21670,24
551351,21673,24
551351,22805,24
551351,22219,36
551351,22341,12
551351,21442,24
551351,21441,24
551351,22342,12
551351,85203,24
551351,85199L,24
551351,85204,24
551351,22318,6
551351,20707,24
551351,21811,24
551351,21390,24
551351,22156,24
551351,22227,24
551351,22296,24
551351,22294,24
551351,22297,24
551351,22597,12
551351,22335,24
551351,22602,24
551351,22855,24
551351,84836,12
551351,85061W,24
551351,35923,24
551351,85129B,24
551351,85130B,24
551351,85131A,24
551351,85131C,24
551351,20794,8
551351,22243,12
551351,22244,12
551351,22719,16
551351,22212,24
551351,23140,24
551351,23138,48
551351,23139,12
551351,23146,12
551351,23147,12
551351,23148,24
551351,84792,12
551383,21499,25
551383,21430,4
551383,37449,2
551383,85123A,12
551383,22926,4
551383,82482,6
551384,22960,12
551384,22666,6
551384,22654,12
551384,22423,16
551384,22178,12
551384,21212,24
551384,22487,4
551384,21922,12
551385,21671,6
551385,21900,4
551385,22673,4
551385,22675,4
551385,22916,6
551385,22917,6
551385,22918,6
551385,22919,6
551385,22920,6
551385,22921,6
551385,22925,2
551385,22926,4
551385,21584,6
551385,21586,2
551385,21430,2
551385,23284,10
551385,22722,3
551385,71038,8
551385,22854,6
551385,85066,2
551385,82484,12
551385,22482,6
551385,22480,6
551385,21672,6
551385,21673,6
551387,22759,12
551387,82486,2
551387,22675,12
551387,21535,6
551387,21533,6
551387,84378,24
551387,22697,6
551387,22427,3
551387,22841,4
551387,22840,4
551389,22090,24
551389,21086,48
551389,22693,24
551389,22423,2
551389,21212,24
551389,22132,12
551389,22133,12
551389,POST,1
551390,21204,12
551390,22090,6
551390,22978,6
551390,22427,3
551390,22744,6
551390,22180,2
551390,84692,25
551390,22083,6
551390,22621,12
551390,22759,12
551390,22077,12
551390,21977,24
551390,22938,12
551390,22296,12
551391,22725,10
551391,22729,19
551391,22727,21
551391,84997A,1
551391,22328,1
551391,10125,1
551391,21881,1
551391,22481,12
551391,22974,6
551391,22973,6
551391,22970,18
551391,22976,24
551391,22970,6
551391,22971,24
551391,21034,2
551392,21232,12
551392,21231,12
551392,48185,2
551392,22055,8
551392,21609,6
551392,72741,9
551392,21035,6
551392,21843,2
551392,22617,3
551392,22138,3
551393,21973,12
551393,84988,24
551393,21974,12
551393,22656,1
551393,22827,2
551395,85199L,12
551395,23061,12
551395,85123A,6
551395,84949,6
551395,22822,2
551395,20846,12
551395,84247G,12
551395,21506,12
551395,22030,12
551395,22796,2
551396,84879,32
551396,22855,24
551396,21340,1
551396,82484,2
551396,85066,2
551396,22488,24
551396,84945,12
551396,84970S,12
551396,71053,4
551396,22427,3
551396,22112,24
551396,22585,24
551396,22087,6
551396,22084,6
551396,22797,1
551396,22762,1
551397,21363,2
551397,22151,24
551397,22294,24
551397,22464,6
551397,21422,8
551397,22087,6
551397,21361,1
551397,22776,1
551397,84879,8
551397,21613,12
551397,85040A,12
551397,22457,12
551397,22801,1
551397,22807,6
551398,20971,12
551398,22644,12
551398,22138,3
551398,47591D,8
551398,21700,12
551398,47559B,10
551398,37501,3
551398,37500,12
551398,37495,4
551398,22851,12
551398,22613,12
551398,21080,12
551398,84509B,4
551398,21974,12
551398,84987,12
551398,22937,6
551398,22955,6
551398,21977,24
551398,21212,24
551398,22417,24
551398,84991,24
551398,84535B,16
551398,POST,3
551399,85014B,5
551399,85014A,5
551399,72807A,1
551399,72803A,1
551399,72802C,1
551399,72802B,1
551399,72807B,1
551399,22703,2
551399,21481,2
551399,85036C,1
551399,85035C,2
551399,85035B,2
551399,85036B,1
551399,20816,2
551399,21864,2
551399,20622,4
551399,23009,2
551399,22900,13
551399,21775,2
551399,21773,2
551399,21774,2
551399,21622,8
551399,22616,36
551399,22970,12
551399,85025C,2
551399,85024B,2
551399,22781,2
551399,22090,2
551399,22423,2
551399,21625,3
551400,23144,12
551400,23206,20
551400,23204,20
551400,23208,10
551400,22149,12
551400,84970S,12
551400,21155,6
551400,22896,6
551400,20718,10
551400,22749,8
551400,22750,4
551400,21933,10
551400,84755,48
551400,20719,10
551400,20723,10
551400,20724,10
551400,22355,10
551400,20725,10
551400,22383,20
551400,20726,20
551400,20727,10
551400,21932,10
551400,21937,10
551400,21936,10
551400,20971,12
551400,20972,12
551400,20717,10
551400,85099B,10
551400,21931,10
551400,21929,10
551400,22898,8
551400,23054,2
551401,46000S,2
551401,46000M,2
551412,21629,1
551412,21985,12
551412,21980,12
551412,21983,12
551412,21754,2
551412,21755,2
551412,22059,4
551412,22969,24
551412,22722,3
551412,21873,6
551412,21232,4
551412,20914,2
551412,22649,2
551412,22071,3
551412,21844,6
551412,72807C,3
551412,72802A,3
551412,22804,3
551412,21733,3
551412,85123A,4
551413,22666,6
551413,21877,12
551413,23155,24
551413,84970L,12
551413,84795B,12
551413,21922,24
551414,22699,6
551414,21211,12
551414,84988,24
551414,22938,12
551414,22427,3
551414,22626,2
551414,22193,2
551414,22457,6
551414,22485,2
551414,82484,2
551414,23048,4
551414,23042,6
551414,23041,8
551414,23040,6
551414,22084,6
551414,22083,6
551414,22090,6
551414,47590B,3
551414,47590A,3
551414,47566,4
551414,22432,6
551414,22431,6
551414,84077,48
551414,21891,12
551414,21746,12
551414,21749,6
551414,22436,20
551414,22439,24
551414,22437,20
551414,22682,10
551414,22681,10
551414,22680,10
551414,22679,10
551414,22678,10
551414,22677,10
551414,22676,10
551414,23182,24
551414,22671,12
551414,22670,12
551414,22672,12
551414,22674,12
551414,22673,12
551414,22675,12
551414,22440,20
551414,20982,12
551414,20983,12
551414,22413,6
551414,21908,12
551414,85152,12
551414,21181,12
551414,21169,12
551414,82580,12
551414,22686,12
551414,22685,10
551414,22684,10
551414,22683,10
551414,84949,6
551414,84946,12
551414,84970L,12
551414,23144,12
551414,71459,12
551414,84755,16
551414,22170,4
551414,22169,2
551414,22296,12
551414,22297,24
551414,22295,12
551414,22294,24
551414,23132,3
551414,23064,1
551414,22385,10
551414,21934,10
551414,21930,10
551414,22411,10
551414,85099C,10
551414,21928,10
551414,21929,10
551414,22386,10
551414,22379,5
551414,85099B,10
551414,20914,6
551414,21533,3
551414,21844,6
551414,23163,8
551414,22423,2
551415,23199,10
551415,82582,12
551415,22849,2
551416,22499,4
551417,22621,12
551417,22759,12
551417,22030,12
551417,21506,12
551417,22675,12
551417,22674,12
551417,22672,12
551417,21901,24
551417,21902,24
551417,84879,8
551417,21754,3
551417,84755,16
551417,84687,8
551417,48194,10
551417,48188,2
551417,20685,2
551417,22690,2
551417,48187,10
551417,21878,12
551417,22553,12
551417,20974,24
551417,20727,10
551417,20725,10
551417,22568,4
551417,22569,4
551417,22570,4
551417,21967,24
551417,21877,12
551417,21980,24
551418,22900,1
551418,21623,2
551418,20711,4
551418,23201,3
551418,22499,1
551418,22706,25
551418,22710,50
551418,22714,12
551418,21509,12
551418,21507,12
551418,22713,12
551418,21519,12
551418,20682,1
551418,22431,1
551418,22382,1
551419,M,1
551420,21792,8
551420,84796B,2
551420,84796A,2
551420,21929,10
551420,85099C,10
551420,23206,10
551420,22384,20
551420,23207,10
551420,21933,10
551420,21936,10
551420,21932,10
551420,21937,10
551420,22501,2
551420,23201,10
551420,23199,10
551420,21928,10
551420,22379,10
551421,21034,1
551421,21773,1
551421,22487,1
551421,23051,4
551421,22630,10
551421,22502,3
551424,23008,1
551426,16161P,25
551426,22707,25
551426,22710,25
551426,16156S,25
551426,16156L,25
551426,85123A,12
551426,21790,12
551426,21791,12
551426,21915,12
551426,22440,20
551426,84077,48
551426,22492,36
551426,21977,24
551426,21892,12
551426,22549,12
551426,22550,4
551426,21166,12
551426,21175,12
551426,85150,6
551426,82583,12
551426,16238,28
551426,22189,4
551426,22559,12
551426,22560,24
551426,21703,12
551426,22969,12
551426,22595,12
551426,21677,12
551427,22502,8
551427,22728,4
551427,22727,8
551427,22729,4
551427,22730,4
551427,23163,8
551428,21314,16
551428,21755,6
551428,21754,6
551428,84836,12
551428,21929,20
551428,22251,24
551428,22249,16
551428,22487,2
551428,21877,12
551428,82482,6
551428,21166,12
551428,82582,12
551436,22171,12
551436,22842,1
551436,22969,12
551436,22840,1
551436,22674,1
551436,22673,1
551436,22671,1
551436,22672,1
551436,22675,1
551436,21755,1
551436,22841,1
551436,22652,3
551436,22843,1
551436,22372,1
551436,22374,1
551436,22375,1
551436,22371,1
551436,22376,1
551436,22499,1
551436,21872,1
551436,21868,1
551436,21874,1
551436,21876,1
551436,22382,1
551436,23208,1
551436,21936,2
551436,21937,1
551436,21930,2
551436,21929,1
551436,20711,1
551436,22381,1
551436,20725,2
551436,20726,2
551436,22384,2
551437,21936,5
551437,21937,5
551437,21932,10
551437,21933,10
551437,22558,12
551437,21377,6
551437,21378,6
551437,21379,6
551437,22430,4
551437,22431,6
551437,22432,6
551438,21390,48
551438,22147,40
551438,22907,24
551438,84978,36
551438,84988,48
551438,85123A,32
551438,84991,120
551438,21980,72
551438,21986,72
551438,21985,72
551438,22908,24
551439,84687,2
551439,21399,48
551439,22456,3
551439,22762,1
551439,85066,2
551439,82486,2
551439,21843,2
551439,22303,12
551439,22180,4
551439,21035,6
551439,22169,2
551439,22766,8
551439,22768,2
551439,84916,2
551439,22894,2
551439,47566,4
551440,22355,1
551440,22356,1
551440,20723,1
551440,20724,1
551440,22383,1
551440,20726,1
551440,22382,1
551440,22384,1
551440,20725,1
551440,20727,1
551440,20728,1
551440,22411,2
551440,21929,1
551440,22663,1
551440,21930,1
551440,20711,1
551440,22385,1
551440,21033,1
551440,21928,1
551440,22386,1
551440,21931,3
551440,20712,1
551440,21175,1
551440,85152,1
551440,22670,2
551440,23182,2
551440,22671,2
551440,22672,2
551440,22675,2
551440,22674,2
551440,22673,2
551440,85053,1
551440,22457,1
551440,15056N,1
551440,15056P,1
551440,21447,3
551440,84563A,2
551440,22278,1
551440,82613A,2
551440,20655,2
551440,84949,1
551440,22637,2
551440,22620,1
551440,21731,2
551440,22332,2
551440,22331,2
551440,22333,2
551440,22334,2
551440,22090,1
551440,22089,1
551440,22088,1
551440,22087,1
551440,22908,2
551440,21327,2
551440,21329,2
551440,22281,2
551440,84789,1
551440,21012,1
551440,21564,2
551445,22084,1
551445,22698,20
551445,22423,2
551462,22669,5
551462,85225,1
551462,22824,1
551462,22960,6
551462,22893,48
551462,71459,12
551462,22053,10
551462,22151,24
551462,85145,4
551462,84077,48
551462,84879,8
551462,23057,4
551462,85213,12
551462,23064,1
551462,84945,12
551462,22779,4
551462,21464,2
551462,21731,12
551462,21080,12
551462,21463,2
551467,POST,1
551467,47344B,12
551467,21481,12
551467,20726,10
551467,15056BL,18
551467,84879,8
551467,22178,12
551467,20679,12
551469,20978,1
551469,21055,1
551469,21718,1
551469,21716,1
551469,22489,1
551469,22491,1
551470,21936,5
551470,21937,5
551470,82484,2
551470,22457,6
551470,85132C,12
551470,23148,12
551470,23134,2
551471,23133,2
551471,21114,5
551471,85199S,1
551471,20975,2
551471,22083,1
551471,22558,1
551471,21447,1
551471,22522,1
551471,22520,1
551471,22523,1
551471,22521,1
551471,85199L,2
551471,21171,1
551471,21172,1
551471,21469,2
551471,21471,1
551471,22189,3
551471,22487,2
551471,22188,2
551471,21467,1
551471,21466,2
551471,84970L,2
551471,84970S,2
551471,22325,1
551471,84978,3
551471,23132,2
551471,84992,2
551471,84991,2
551471,21975,2
551471,21212,2
551471,22334,1
551471,22333,1
551471,47599B,1
551471,47599A,1
551471,22653,1
551471,85066,1
551471,22652,1
551471,22669,2
551471,22668,3
551471,22356,2
551471,20724,1
551471,85099B,2
551471,22386,2
551471,23199,2
551471,20728,1
551471,22384,2
551471,22382,2
551471,23206,1
551471,22507,1
551471,82484,1
551471,22138,1
551471,22617,1
551471,85088,2
551471,47590A,1
551471,47566B,2
551471,47590B,1
551471,16011,2
551471,21500,25
551471,21499,25
551471,16156S,25
551471,84827,1
551501,21213,120
551501,21080,96
551501,20975,48
551501,22087,40
551501,22090,40
551507,21422,16
551507,84817,6
551507,20932,4
551507,18097C,6
551507,21713,8
551507,22666,6
551507,22965,6
551507,22966,12
551507,22969,12
551507,22982,12
551507,22993,12
551507,21399,48
551507,22203,4
551507,22204,4
551507,21212,24
551507,21977,24
551507,21668,12
551507,21671,12
551507,21669,12
551507,21673,12
551507,22557,12
551507,22554,12
551514,20816,6
551514,20622,3
551514,21625,11
551515,21731,12
551515,20749,12
551515,22729,8
551515,22998,24
551515,22665,24
551515,22371,12
551515,20750,12
551516,21067,1
551516,21845,1
551516,21868,1
551516,22884,1
551516,23065,1
551516,21912,1
551516,21179,1
551516,23205,1
551516,23208,1
551516,22352,1
551516,22139,24
551516,23077,20
551516,23158,12
551516,23159,12
551516,23156,12
551516,22431,3
551516,22433,3
551516,21790,1
551516,23154,12
551516,23254,5
551516,23256,5
551516,22432,3
551516,22941,12
551516,22560,24
551516,22526,1
551516,20992,24
551516,22474,1
551516,22472,1
551516,22487,1
551516,21716,10
551516,20727,10
551516,21981,12
551516,21985,12
551516,21982,12
551516,22751,5
551516,20970,4
551516,22520,6
551516,22521,3
551516,21718,10
551516,22750,4
551516,23207,6
551516,23208,5
551516,23205,10
551516,22437,5
551516,22752,2
551516,22436,10
551516,23176,1
551516,23194,1
551516,23177,1
551516,20972,3
551516,20971,2
551516,22128,6
551516,22029,12
551516,22712,24
551516,22998,24
551516,22385,2
551516,22663,2
551516,23201,2
551516,22411,2
551516,21251,5
551516,20969,2
551516,21888,1
551516,22549,2
551516,21791,2
551516,22559,5
551516,22708,25
551516,22045,25
551517,22435,3
551517,23283,1
551517,21991,3
551517,85144,1
551517,22771,2
551517,22149,3
551517,22548,2
551517,21892,1
551517,84879,1
551517,22904,3
551517,20972,3
551517,20971,3
551517,22551,2
551517,22555,3
551517,22554,3
551517,22557,3
551517,22995,4
551517,22999,3
551517,23006,3
551517,23004,3
551517,23003,3
551517,22147,3
551517,22570,2
551517,23201,1
551517,23205,3
551517,20726,3
551517,21294,8
551517,21792,1
551517,21932,3
551517,85123A,2
551517,22560,3
551517,79030G,12
551517,22432,1
551517,22433,2
